timestamp,pipeline_pressure_psi,flow_rate_bblh,temperature_c,is_anomaly
2026-01-01 12:00:00,,2578.7510370428477,24.727868948174592,0
2026-01-01 12:15:00,676.6421120628173,2510.2863794092214,24.618172526261624,0
2026-01-01 12:30:00,692.0444698840354,2620.0645494584037,22.950650236474768,0
2026-01-01 12:45:00,698.1711658234194,2478.497548773545,25.684912084867452,0
2026-01-01 13:00:00,706.0774323643467,2438.2553089209414,27.071182029532977,0
2026-01-01 13:15:00,696.4828809094985,2480.50810146311,25.988874369856916,0
2026-01-01 13:30:00,711.9072891982213,2437.5680705614914,22.402160507621762,0
2026-01-01 13:45:00,716.9193954288908,2388.758961863777,23.81170386289321,0
2026-01-01 14:00:00,698.592334066025,2479.935809061051,29.29299855823982,0
2026-01-01 14:15:00,685.4253268979518,2522.4347944625138,26.83532571395352,0
2026-01-01 14:30:00,718.5718374152156,4764.951721741707,27.489002633778895,0
2026-01-01 14:45:00,697.4425934405705,2540.0729370434233,26.348488153346445,0
2026-01-01 15:00:00,691.4389671298048,2532.043565797308,26.042177863874432,0
2026-01-01 15:15:00,694.0059354374434,5049.531209778726,26.60721914487287,0
2026-01-01 15:30:00,,2551.256051728414,23.4311716922553,0
2026-01-01 15:45:00,722.233660887129,2499.480145467567,25.728522507671656,0
2026-01-01 16:00:00,693.6391246273423,2412.832846406188,21.963379302116913,0
2026-01-01 16:15:00,723.698156212047,2494.06734335148,22.66329477828385,0
2026-01-01 16:30:00,705.5650750250678,,23.291357855345534,0
2026-01-01 16:45:00,702.653795060085,2448.0236402251057,24.919299951223945,0
2026-01-01 17:00:00,709.2918354024578,2666.1948216399505,21.509413221961665,0
2026-01-01 17:15:00,715.5283776487861,2624.366013342388,25.55940401191846,0
2026-01-01 17:30:00,712.1608543125584,2527.018190678032,26.145716899225,0
2026-01-01 17:45:00,725.664069056302,2585.520759397387,23.82935556012174,0
2026-01-01 18:00:00,715.9264287932735,2540.6094036665418,20.87543528794467,0
2026-01-01 18:15:00,704.4842922430397,2516.6451248715207,25.48837179666092,0
2026-01-01 18:30:00,571.1556176421411,2278.893883920449,23.75178830418486,1
2026-01-01 18:45:00,709.1010439258139,2476.8795926798202,24.896904941802546,0
2026-01-01 19:00:00,714.5655606890668,2508.9657056112915,23.982081212989055,0
2026-01-01 19:15:00,716.240353130506,2622.203368617622,21.027921197262874,0
2026-01-01 19:30:00,584.0557314795673,2106.2138029415587,23.524580881326838,1
2026-01-01 19:45:00,672.019335186487,2547.800698005172,23.898339949727877,0
2026-01-01 20:00:00,702.4297750016447,2447.5621255602036,26.13151495464304,0
2026-01-01 20:15:00,,2570.800425641904,22.702898322258697,0
2026-01-01 20:30:00,656.0536393514923,1976.5546781083342,29.344230778052058,1
2026-01-01 20:45:00,705.6339419471067,2403.550591042558,20.67740608264919,0
2026-01-01 21:00:00,689.5574125920117,2548.9151835956764,28.118457665903385,0
2026-01-01 21:15:00,688.9590034583846,2478.909932651987,23.761229316953493,0
2026-01-01 21:30:00,718.211272035144,2493.544345303239,28.513983358898383,0
2026-01-01 21:45:00,734.4255140297847,2562.9456566301415,26.951613925516106,0
2026-01-01 22:00:00,706.6282118270327,2444.1302759508835,26.71621973741305,0
2026-01-01 22:15:00,696.6227287383142,2624.2486726289367,24.72007091383943,0
2026-01-01 22:30:00,690.5041999189582,2574.315947880416,23.98419244703893,0
2026-01-01 22:45:00,711.564198727057,2619.6666847876168,26.376812866938174,0
2026-01-01 23:00:00,685.731156102945,2548.191566107104,25.862791661633327,0
2026-01-01 23:15:00,689.5018594687544,2381.9158621786023,26.141563492699095,0
2026-01-01 23:30:00,687.09488979524,2543.5394605119386,28.133345192456208,0
2026-01-01 23:45:00,691.9495027825193,2458.858315346197,22.94330952590281,0
2026-01-02 00:00:00,717.001250655413,2553.838562103782,24.532976888027633,0
2026-01-02 00:15:00,699.3719570220029,2537.862466912555,24.384364972228116,0
2026-01-02 00:30:00,707.4085935128539,2384.888894906773,27.230426708842955,0
2026-01-02 00:45:00,812.4679640629465,1685.612777502861,26.4916812281137,1
2026-01-02 01:00:00,681.7308303673536,2579.202541589591,22.32614197305299,0
2026-01-02 01:15:00,703.9146369354593,2479.6107367816703,23.299955084453163,0
2026-01-02 01:30:00,669.4198647007324,2464.592668687306,28.782351953251144,0
2026-01-02 01:45:00,691.0667126094735,2609.879258910588,24.469383668581287,0
2026-01-02 02:00:00,704.4525084920001,2380.6597759231245,25.734188187217335,0
2026-01-02 02:15:00,707.6940231434178,2573.5573035500415,26.300159692639472,0
2026-01-02 02:30:00,719.4880476510286,2493.3687869814335,25.40186130116785,0
2026-01-02 02:45:00,702.4664899945416,2552.5822058207445,29.84208113125934,0
2026-01-02 03:00:00,705.1139565498183,2410.619402606585,25.11625559117282,0
2026-01-02 03:15:00,693.2959624482255,2591.3277483083443,24.821010750100857,0
2026-01-02 03:30:00,685.2221116572033,2590.332069726512,26.973135675190143,0
2026-01-02 03:45:00,713.3421312026964,2525.8916929005104,23.397377449747417,0
2026-01-02 04:00:00,806.1015257677391,1936.8709059574412,27.588861996176146,1
2026-01-02 04:15:00,424.575781395585,92.71983377421799,22.806851620486476,1
2026-01-02 04:30:00,685.3308603282738,2454.163820991082,28.12435934804439,0
2026-01-02 04:45:00,711.7207410177606,2404.343594618476,25.976251891768285,0
2026-01-02 05:00:00,703.7367274205891,2410.1597933265766,23.840506766008616,0
2026-01-02 05:15:00,383.4685490455205,18.74506034936656,18.934675577231047,1
2026-01-02 05:30:00,703.0161347082197,2296.684344782219,25.2513329264001,0
2026-01-02 05:45:00,713.2592218292028,2485.2337562474677,22.96977672130651,0
2026-01-02 06:00:00,695.1822967966473,2622.3411552157104,25.20831207982796,0
2026-01-02 06:15:00,695.1065209817593,2564.119969890815,23.392823243127012,0
2026-01-02 06:30:00,1048.7844501520701,2521.2702135115665,26.650649648357035,0
2026-01-02 06:45:00,689.4692172573216,2530.8814191171027,25.00069815466024,0
2026-01-02 07:00:00,708.4518284754452,2587.3690374918733,25.953224023223694,0
2026-01-02 07:15:00,592.8569395144292,2204.417109946241,22.036890124613574,1
2026-01-02 07:30:00,682.9201992607916,2444.6942050490925,22.269802806408272,0
2026-01-02 07:45:00,688.9091605726126,2480.7082428155504,29.029541736369165,0
2026-01-02 08:00:00,310.5628321218651,75.90817465630435,23.559947652839632,1
2026-01-02 08:15:00,682.3614294298952,2550.6368996030424,28.607146381835793,0
2026-01-02 08:30:00,,2507.267386668084,25.120829211750927,0
2026-01-02 08:45:00,708.3312802352492,2460.87850259588,25.30465518613521,0
2026-01-02 09:00:00,697.9702283688683,2468.502587087362,27.94893310732851,0
2026-01-02 09:15:00,693.8189978715111,2464.572331780371,26.690536292201127,0
2026-01-02 09:30:00,696.0107464136582,2475.917245114126,23.809096104941368,0
2026-01-02 09:45:00,786.9514472510851,1933.924045025727,24.548503950664518,1
2026-01-02 10:00:00,697.9325418668294,2428.5993896057616,25.776975257767653,0
2026-01-02 10:15:00,697.6651529748204,2578.7194602537306,25.98834782419962,0
2026-01-02 10:30:00,700.5919640209642,2494.5459119510083,27.763194454248445,0
2026-01-02 10:45:00,694.5344035072123,2453.299817827866,24.052786016967463,0
2026-01-02 11:00:00,687.8203096556989,2596.6943517640843,25.47188611876351,0
2026-01-02 11:15:00,716.9227433286682,2480.4322652340475,29.04817655938541,0
2026-01-02 11:30:00,698.6845021794724,2452.37604879535,26.517667325006144,0
2026-01-02 11:45:00,722.5949360633819,2509.9897886855615,25.854150538476535,0
2026-01-02 12:00:00,682.7917767679501,2442.618850291273,22.337092121793347,0
2026-01-02 12:15:00,,2540.624953249836,20.691231892179562,0
2026-01-02 12:30:00,693.918716357635,2392.498500535972,25.827851714639255,0
2026-01-02 12:45:00,692.4919755319011,2470.876852136723,23.7555308571707,0
2026-01-02 13:00:00,693.908190384472,2468.7226600420563,24.718547216746032,0
2026-01-02 13:15:00,682.0539742650435,2444.7072872477306,25.613032572368404,0
2026-01-02 13:30:00,701.9124539703968,2540.2593060022346,25.478062163686715,0
2026-01-02 13:45:00,687.8013314719002,2640.2639685126865,26.43167959894578,0
2026-01-02 14:00:00,595.5854975619471,2059.008315192735,25.43211141460664,1
2026-01-02 14:15:00,717.7944994607925,2544.5991772214193,24.399537798663015,0
2026-01-02 14:30:00,713.2043874450526,2429.651922447951,28.326589913497795,0
2026-01-02 14:45:00,701.1266072792806,2477.115284482838,25.52770913131805,0
2026-01-02 15:00:00,715.4992521659022,2557.6770005052504,26.650155466513123,0
2026-01-02 15:15:00,699.1468048627695,2486.6649330689324,24.969865689251595,0
2026-01-02 15:30:00,687.1007602357765,,24.24255187135446,0
2026-01-02 15:45:00,725.026013991975,2424.92972507,25.73847755066187,0
2026-01-02 16:00:00,547.0937555526281,1904.7617867174895,26.543354465697057,1
2026-01-02 16:15:00,,2511.2386557995887,26.199549239493138,0
2026-01-02 16:30:00,716.452131433382,2492.034444769037,24.360308229358484,0
2026-01-02 16:45:00,697.5932916991685,2493.704628029387,20.208984174009114,0
2026-01-02 17:00:00,713.4757392841996,2608.5367345054324,24.545887721406167,0
2026-01-02 17:15:00,694.1928098433,2490.272811144214,25.644779484231258,0
2026-01-02 17:30:00,712.7871429606537,2471.4088284808768,24.66286273284412,0
2026-01-02 17:45:00,635.7993338685335,2063.4068432608187,23.955893388252004,1
2026-01-02 18:00:00,702.7567378028837,2558.349163009792,25.84875555627755,0
2026-01-02 18:15:00,689.434269573744,2551.1911351414947,22.800084562686187,0
2026-01-02 18:30:00,700.7521456914617,2484.5337618201006,21.78797406748879,0
2026-01-02 18:45:00,703.8941650815979,2535.9872478245898,26.36249694349214,0
2026-01-02 19:00:00,621.8410551088942,2002.8474303915036,25.743310550204814,1
2026-01-02 19:15:00,702.8444503797868,2475.027183878824,21.266690510023597,0
2026-01-02 19:30:00,701.6158141875314,2440.8154537739565,25.220027720284847,0
2026-01-02 19:45:00,705.7231830443511,2632.608923146068,23.446927910698847,0
2026-01-02 20:00:00,704.9518756385975,2387.443972412843,25.055889589653,0
2026-01-02 20:15:00,700.7996547553092,2520.623005028158,24.864026824417174,0
2026-01-02 20:30:00,694.5387662648843,2594.5002107936216,27.993268542871807,0
2026-01-02 20:45:00,736.3549861492079,2589.015946287582,21.770584266386447,0
2026-01-02 21:00:00,706.7884941052862,2482.651544520575,24.46837605021395,0
2026-01-02 21:15:00,633.1531112718274,2132.2200523735646,23.68325393562163,1
2026-01-02 21:30:00,650.4911265340731,,21.573532452846052,1
2026-01-02 21:45:00,708.3880563802077,2583.3861006340385,25.27779837047329,0
2026-01-02 22:00:00,687.7905385264696,2393.6540435481065,25.88481173182211,0
2026-01-02 22:15:00,707.8742348819547,2616.604185637925,25.32720404497079,0
2026-01-02 22:30:00,725.0815845699161,2536.6356915700403,31.06300584951716,0
2026-01-02 22:45:00,713.2713024476562,2547.214572935623,22.79786301058319,0
2026-01-02 23:00:00,370.90535917017587,,24.036303249965236,1
2026-01-02 23:15:00,697.8956469476298,2522.632996236942,26.8578309989214,0
2026-01-02 23:30:00,682.2537993687824,2332.8766287568433,26.490705055705636,0
2026-01-02 23:45:00,707.9498521281506,2475.424469082668,25.397096453998948,0
2026-01-03 00:00:00,714.544747221962,2568.930627003775,29.893056631158878,0
2026-01-03 00:15:00,692.1034768980061,2376.335547429864,18.926529720590057,0
2026-01-03 00:30:00,691.0204881541516,2539.1917758975806,21.89744221464143,0
2026-01-03 00:45:00,694.4498398387603,2527.8637036997443,24.677033245514984,0
2026-01-03 01:00:00,,2445.3898670979115,27.396894843037707,0
2026-01-03 01:15:00,714.3636926995003,2595.2736352982893,21.04048512802842,0
2026-01-03 01:30:00,693.8374150477385,2395.9671209841736,18.533138302325455,0
2026-01-03 01:45:00,691.0729834158482,2490.4308220284056,25.1602415464259,0
2026-01-03 02:00:00,375.2940790951341,5.289748702517916,26.432070641638116,1
2026-01-03 02:15:00,683.7825250475806,,23.41401324721863,0
2026-01-03 02:30:00,703.472113909775,2523.677261157413,23.154343407568167,0
2026-01-03 02:45:00,701.9608011019806,2391.7823998740228,23.029495247776687,0
2026-01-03 03:00:00,684.0397085027332,2486.3744668961285,26.98205222501767,0
2026-01-03 03:15:00,796.6741051646313,1689.2380646519275,23.510242032783033,1
2026-01-03 03:30:00,698.6416242971153,2459.002603759505,24.666807643919725,0
2026-01-03 03:45:00,713.0512789780182,2547.4713967980306,17.284275298112266,0
2026-01-03 04:00:00,607.3910976325641,2192.290069662738,23.461632115407443,1
2026-01-03 04:15:00,739.7388976295222,2474.8658152104604,23.47231820813184,0
2026-01-03 04:30:00,705.1172608545145,,25.132828258315367,0
2026-01-03 04:45:00,707.892056805863,2553.4218611141723,24.489301557680736,0
2026-01-03 05:00:00,722.9708002734532,2499.502661923622,24.985095690342526,0
2026-01-03 05:15:00,689.3616791799188,2399.518327354263,22.99687535194019,0
2026-01-03 05:30:00,703.0925316963544,2443.882388435128,23.861465913655046,0
2026-01-03 05:45:00,710.6796837923656,2455.1212319807205,27.136341773278815,0
2026-01-03 06:00:00,675.4113633317169,2429.680378658787,29.0651427900956,0
2026-01-03 06:15:00,696.6331993144413,2433.572845042151,24.283169423159766,0
2026-01-03 06:30:00,453.8384873893521,68.45378278091482,26.005580057798447,1
2026-01-03 06:45:00,706.4293546145759,2483.3993189841244,21.6560866605258,0
2026-01-03 07:00:00,724.2429845552343,2495.935199990165,21.073786463480314,0
2026-01-03 07:15:00,682.9336857923556,2461.4210235367823,25.201385454357396,0
2026-01-03 07:30:00,718.3520476620952,2650.275564513635,25.003034537332226,0
2026-01-03 07:45:00,679.0329901533148,2500.95871428346,26.475389516528526,0
2026-01-03 08:00:00,707.8313957166556,2427.889973053783,21.572749511362048,0
2026-01-03 08:15:00,707.0015714751403,2569.0635001467854,27.095066796479344,0
2026-01-03 08:30:00,695.3835456438595,2563.361368622633,30.2579038310921,0
2026-01-03 08:45:00,682.6636590406516,2578.6779166356355,26.787234095296256,0
2026-01-03 09:00:00,703.5659577492935,2487.186432337376,26.32208039119309,0
2026-01-03 09:15:00,713.5185726415529,2560.460252584211,25.309506554493588,0
2026-01-03 09:30:00,699.6798273561329,2465.2780644871214,19.828094346660905,0
2026-01-03 09:45:00,710.7381956883149,2517.6570320835176,27.04032291728882,0
2026-01-03 10:00:00,689.1579687956859,2407.940132778442,21.973527373150933,0
2026-01-03 10:15:00,684.4320345444269,2576.2585887970786,25.815702528713743,0
2026-01-03 10:30:00,707.8041609894707,2460.30892316326,21.60164102130496,0
2026-01-03 10:45:00,701.6225177641829,2581.1338471375316,23.695999567497058,0
2026-01-03 11:00:00,676.231713765132,2564.3063706317084,28.178747777751028,0
2026-01-03 11:15:00,695.569663929681,2479.443052423656,24.60118526368098,0
2026-01-03 11:30:00,825.7722810373795,1749.7616089432577,26.864794034290828,1
2026-01-03 11:45:00,691.7019236848314,2506.7976675925634,24.408766092328158,0
2026-01-03 12:00:00,334.59458828084337,40.97990211145181,23.24318504683248,1
2026-01-03 12:15:00,705.1499903442709,2464.992550995292,27.826253765865278,0
2026-01-03 12:30:00,,2565.754282251487,23.08633206123379,0
2026-01-03 12:45:00,712.6055293831846,2408.005911442782,25.685081988018986,0
2026-01-03 13:00:00,679.3848345122774,2611.865624286853,26.281472703911483,0
2026-01-03 13:15:00,690.2370134888273,2544.287345601466,21.916016299312332,0
2026-01-03 13:30:00,710.9745869885238,2447.1262068411497,25.815304218092116,0
2026-01-03 13:45:00,382.59585547251993,87.71204963740118,28.967705946876624,1
2026-01-03 14:00:00,716.1480257927085,2519.4123754170837,25.92880400545385,0
2026-01-03 14:15:00,686.1062062898955,2502.5944662774164,25.966598549315954,0
2026-01-03 14:30:00,,2183.547201651589,26.068375620615043,1
2026-01-03 14:45:00,720.1058583012898,2603.5743286794122,26.668100892796794,0
2026-01-03 15:00:00,740.2752878556292,2375.3341152418725,26.86256894506684,0
2026-01-03 15:15:00,706.4262206853901,2603.7738691161903,23.949801175317827,0
2026-01-03 15:30:00,699.317048451496,2339.2567882132985,25.701021968690988,0
2026-01-03 15:45:00,715.8843989100209,2472.4181776457312,27.457453515443106,0
2026-01-03 16:00:00,732.1124070306113,2530.141748776307,22.896430093023334,0
2026-01-03 16:15:00,694.8265484676888,2471.1029985846358,27.480861148021123,0
2026-01-03 16:30:00,712.2059409851092,2374.128328714927,24.803427986906208,0
2026-01-03 16:45:00,715.2482534691574,2456.937016545765,23.224231895328337,0
2026-01-03 17:00:00,,2534.5050759476662,27.54569045723467,0
2026-01-03 17:15:00,707.983786954138,2515.399837872464,22.6339216652573,0
2026-01-03 17:30:00,,2318.90990501741,26.710430370667904,1
2026-01-03 17:45:00,696.8096079120803,2491.171871165166,25.20409733715206,0
2026-01-03 18:00:00,688.3788926382731,2459.0384805282993,27.09882963373908,0
2026-01-03 18:15:00,696.1791577787593,2525.2352211364764,24.47691425843811,0
2026-01-03 18:30:00,720.8048832788969,2382.083072480947,28.313183724833433,0
2026-01-03 18:45:00,694.4893955378833,2493.9835400497336,21.73661344005042,0
2026-01-03 19:00:00,705.6261197252772,2433.0847639053986,21.574376446780843,0
2026-01-03 19:15:00,697.6497269804335,2371.4766112253465,25.428099831023527,0
2026-01-03 19:30:00,717.6769133342483,2425.1914215418365,25.066874238765788,0
2026-01-03 19:45:00,681.2848561966524,2546.5893808915735,24.424604765728265,0
2026-01-03 20:00:00,719.2399395988244,2390.3404114347836,21.4421136664225,0
2026-01-03 20:15:00,821.9634086980332,1952.6670389898381,21.638764516773417,1
2026-01-03 20:30:00,690.4482271889892,2348.497417743485,21.54598766888562,0
2026-01-03 20:45:00,1043.9760791527233,2476.0511751826098,25.80819214912525,0
2026-01-03 21:00:00,697.8470562172803,2521.1129424323576,25.487003963711736,0
2026-01-03 21:15:00,696.0292410090129,2328.863621370138,23.894690867656717,0
2026-01-03 21:30:00,693.8145645752581,2606.90830607369,24.67094086774459,0
2026-01-03 21:45:00,690.3633680852946,2398.090932065061,26.71933485667503,0
2026-01-03 22:00:00,705.4789216101669,2411.1304764533,28.950905704677393,0
2026-01-03 22:15:00,715.9156438693946,2438.542777148084,22.132338069099877,0
2026-01-03 22:30:00,,,27.88995899909111,0
2026-01-03 22:45:00,,2363.0112953595335,28.49379484626002,0
2026-01-03 23:00:00,814.6764160813035,1875.669814907454,22.32709515586335,1
2026-01-03 23:15:00,676.0264660154537,2561.2532811304977,26.485472554684225,0
2026-01-03 23:30:00,713.7543764656897,2540.2224360663636,22.091765287278754,0
2026-01-03 23:45:00,704.2736307718945,2523.2553766887927,26.34355011666952,0
2026-01-04 00:00:00,698.9335311963808,2453.5751177519455,27.937266974362338,0
2026-01-04 00:15:00,688.9289686136921,2594.2256427012585,24.531204928519617,0
2026-01-04 00:30:00,688.740313783405,2452.8954552113673,27.00852035224185,0
2026-01-04 00:45:00,696.0094842284013,2593.833381008372,24.01996011970205,0
2026-01-04 01:00:00,691.7921628325273,2424.473730286666,21.532499101345696,0
2026-01-04 01:15:00,382.02824707018567,80.64787298994403,25.839288233863595,1
2026-01-04 01:30:00,658.0319032972803,1983.4328123672763,28.061420958660406,1
2026-01-04 01:45:00,685.793740381546,2499.2069751412905,21.897341181483686,0
2026-01-04 02:00:00,,2570.1896216318987,23.18348414665106,0
2026-01-04 02:15:00,686.602245327684,2626.3251991128855,27.867929404099023,0
2026-01-04 02:30:00,731.1763646695116,2526.8958418096627,24.159826554798986,0
2026-01-04 02:45:00,704.2792977770051,2424.4740439351053,24.3159394350626,0
2026-01-04 03:00:00,434.3730745731089,8.67145084618286,23.035221330395235,1
2026-01-04 03:15:00,705.556859413961,2460.7456539767527,20.965634444355175,0
2026-01-04 03:30:00,716.9797292944188,2446.199096328031,22.21276142770866,0
2026-01-04 03:45:00,712.3253774952196,2509.364037548865,26.234402205278396,0
2026-01-04 04:00:00,699.8861328015059,2587.418628388421,23.09857434090146,0
2026-01-04 04:15:00,708.6837497695165,2657.1350904244905,21.64379766883703,0
2026-01-04 04:30:00,707.0165291138936,2554.2258898903206,22.754554598143745,0
2026-01-04 04:45:00,692.4006154237139,2535.8456419442946,26.14270619063557,0
2026-01-04 05:00:00,,2493.054779782328,25.463875157316355,0
2026-01-04 05:15:00,464.76905411949076,48.95154249956025,25.080025869712607,1
2026-01-04 05:30:00,706.5481084685431,2500.9193312589878,23.70927673787149,0
2026-01-04 05:45:00,795.7196233853608,1818.6090790386443,20.8088353081812,1
2026-01-04 06:00:00,708.7462544558676,2512.9522408599414,25.344951029583747,0
2026-01-04 06:15:00,721.4968259688003,2570.540218990243,26.477233728609917,0
2026-01-04 06:30:00,779.8645327538509,1997.8917113237403,24.35837859682376,1
2026-01-04 06:45:00,782.9824598916961,1975.9243328415198,28.65198475854365,1
2026-01-04 07:00:00,711.106151791569,2592.393816371556,21.828375219957085,0
2026-01-04 07:15:00,,2376.3754565517524,24.92645976118687,0
2026-01-04 07:30:00,696.878404783641,2443.26479397207,25.220072782641115,0
2026-01-04 07:45:00,690.4915381387582,2407.5589392413613,25.45274958626089,0
2026-01-04 08:00:00,708.4618811724184,2636.8491640796965,24.757933374724317,0
2026-01-04 08:15:00,706.5993084732655,,24.90402150196896,0
2026-01-04 08:30:00,688.4246253101176,2467.5792642403953,25.511121462214902,0
2026-01-04 08:45:00,720.8854609069402,2497.9937037686736,24.05651969869448,0
2026-01-04 09:00:00,681.2715686888403,2526.857095109207,23.58645689087513,0
2026-01-04 09:15:00,443.3043013446487,121.01969593427825,25.456973039378884,1
2026-01-04 09:30:00,702.5769506360851,2465.7634841786435,23.905404566343993,0
2026-01-04 09:45:00,709.2187923224506,2478.599311681453,26.068674425524733,0
2026-01-04 10:00:00,715.1289244093191,2457.08603505834,28.398801066080672,0
2026-01-04 10:15:00,711.0268052023464,2529.06050702237,24.876738644188563,0
2026-01-04 10:30:00,695.4329593484745,2517.528536419574,27.71917985937334,0
2026-01-04 10:45:00,697.1994550350726,2532.081876457582,23.58273926983369,0
2026-01-04 11:00:00,694.6444339340597,2456.5580102143726,28.15477170855206,0
2026-01-04 11:15:00,690.0212179815943,2503.6776201277016,24.973220623379635,0
2026-01-04 11:30:00,705.1697766190081,2491.022266247865,25.4467492696766,0
2026-01-04 11:45:00,704.857634040341,2634.8761343589513,23.179773373978396,0
2026-01-04 12:00:00,688.2922575528532,2477.740257396891,22.487537768586336,0
2026-01-04 12:15:00,817.0376423329647,1971.2210347766325,25.3400504442753,1
2026-01-04 12:30:00,720.2975182397516,2507.0340647766234,20.84647645812682,0
2026-01-04 12:45:00,444.1646052547433,48.14720640786245,24.685882944815408,1
2026-01-04 13:00:00,680.8541588499436,2516.613872133564,26.71160067865814,0
2026-01-04 13:15:00,704.7273638721017,2480.972436691187,26.57614783106406,0
2026-01-04 13:30:00,706.1341944870776,2501.6287338248244,29.79669255968423,0
2026-01-04 13:45:00,708.8957150598775,2481.2041518944457,25.613301743268178,0
2026-01-04 14:00:00,700.2195796525539,2429.6447808626413,23.71213151910628,0
2026-01-04 14:15:00,701.0472222064946,2543.114948873968,23.773264713742034,0
2026-01-04 14:30:00,671.3586865932103,2423.6636613731907,25.162773917371343,0
2026-01-04 14:45:00,694.9118944086547,2420.58259645459,21.073493645211524,0
2026-01-04 15:00:00,689.5493884394335,2455.228480007405,24.708907870050957,0
2026-01-04 15:15:00,778.5890114415156,1706.1701152966991,22.747501146020056,1
2026-01-04 15:30:00,697.1294487243332,2615.8437770258324,21.150010333225023,0
2026-01-04 15:45:00,723.533799168479,2619.195278101802,22.651115152385017,0
2026-01-04 16:00:00,,2471.4329629608114,23.269217654917576,0
2026-01-04 16:15:00,,2475.510883184108,20.71967712646166,0
2026-01-04 16:30:00,,58.61353155021362,26.20991206414155,1
2026-01-04 16:45:00,681.2022879485362,2506.443404237235,26.97904674030582,0
2026-01-04 17:00:00,696.7603254264191,2480.0539724276496,26.559390655544373,0
2026-01-04 17:15:00,707.6016505747684,2445.106301189811,24.452522304609534,0
2026-01-04 17:30:00,715.3645428919557,2337.5227660975256,26.118506898292843,0
